SRL,Course,Section,Faculty,Time,Room,Seats Available
3207.,PHR5001,2,MHS3,W 07:00 PM - 10:10 PM,SAC303,0
3208.,PHR5001,3,MHS3,R 07:00 PM - 10:10 PM,SAC303,0
3209.,PHR5002,1,NuS,R 07:00 PM - 10:10 PM,SAC969,0
3210.,PHR5002,2,SMS3,S 07:00 PM - 10:10 PM,SAC969,0
3211.,PHR5002,3,NuS,A 10:30 AM - 12:30 PM,SAC968,0
3212.,PHR5003,1,GMR,M 07:00 PM - 10:10 PM,SAC970,0
3213.,PHR5003,2,SkM1,R 07:00 PM - 10:10 PM,SAC604,2
3214.,PHR5003,3,ABp,W 07:00 PM - 10:10 PM,SAC971,0
3215.,PHR5011,1,FrK,T 07:00 PM - 10:10 PM,SAC970,28
3216.,PHR5011,2,FrK,S 07:00 PM - 10:10 PM,SAC971,7
3217.,PHR5012,1,Mfl,M 07:00 PM - 10:10 PM,SAC969,17
3218.,PHR5012,2,Mfl,T 07:00 PM - 10:10 PM,SAC971,3
3219.,PHR5013,1,MNs,T 07:00 PM - 10:10 PM,SAC968,3
3220.,PHR5013,2,TBA,R 07:00 PM - 10:10 PM,SAC970,0
3221.,PHR5013,3,MZRN,A 07:00 PM - 10:10 PM,SAC970,15
3222.,PHR5015,1,AAs,S 07:00 PM - 10:10 PM,SAC970,19
3223.,PHR5015,2,AAs,T 07:00 PM - 10:10 PM,SAC969,20
3224.,PHR5021,1,Mna,R 07:00 PM - 10:10 PM,SAC968,9
3225.,PHR5021,2,HRz,F 09:40 AM - 12:50 PM,SAC970,7
3226.,PHR5023,1,GMR,W 07:00 PM - 10:10 PM,SAC970,19
3227.,PHR510,1,SSB3,MW 08:00 AM - 09:30 AM,SAC968,0
3228.,PHR510,2,TYS,MW 09:40 AM - 11:10 AM,SAC302,1
3229.,PHR510,3,TYS,ST 04:20 PM - 05:50 PM,SAC212,2
3230.,PHR5101,1,Bnn,M 07:00 PM - 10:10 PM,SAC604,0
3231.,PHR5101,2,MzRn,W 07:00 PM - 10:10 PM,SAC604,9
3232.,PHR5106,1,PJa,R 07:00 PM - 10:10 PM,SAC971,0
3233.,PHR5107,1,HRz,M 07:00 PM - 10:10 PM,SAC971,12
3234.,PHR5108,1,MCS,S 07:00 PM - 10:10 PM,SAC968,0
3235.,PHR5108,2,MBUn,F 09:40 AM - 12:50 PM,SAC969,7
3236.,PHR511,1,ABP,ST 09:40 AM - 11:10 AM,SAC968,16
3237.,PHR511,2,MHS3,MW 09:40 AM - 11:10 AM,SAC301,0
3238.,PHR511,3,MZRN,ST 08:00 AM - 09:30 AM,SAC970,10
3239.,PHR5110,1,TBA,TBA,TBA,24
3240.,PHR5110,2,TBA,TBA,TBA,38
3241.,PHR5111,1,TBA,TBA,TBA,0
3242.,PHR5111,2,TBA,TBA,TBA,35
3243.,PHR5111,3,TBA,TBA,TBA,39
3244.,PHR5111,4,TBA,TBA,TBA,40
3245.,PHR5111,5,TBA,TBA,TBA,40
3246.,PHR5112,1,TBA,TBA,TBA,0
3247.,PHR5112,2,TBA,TBA,TBA,40
3248.,PHR5112,3,TBA,TBA,TBA,39
3249.,PHR5112,4,TBA,TBA,TBA,34
3250.,PHR5112,5,TBA,TBA,TBA,40
3251.,PHR5113,1,TBA,TBA,TBA,0
3252.,PHR5113,2,TBA,TBA,TBA,24
3253.,PHR512,1,JIH,ST 02:40 PM - 04:10 PM,SAC215,0
3254.,PHR512,2,SER,RA 04:20 PM - 05:50 PM,SAC970,0
3255.,PHR513,1,GMR,MW 11:20 AM - 12:50 PM,SAC970,0
3256.,PHR513,2,MCS,MW 01:00 PM - 02:30 PM,SAC968,0
3257.,PHR513,3,NAFN,ST 04:20 PM - 05:50 PM,SAC302,10
3258.,PHR514,1,UMZ,RA 09:40 AM - 11:10 AM,SAC215,3
3259.,PHR514,2,UMZ,RA 11:20 AM - 12:50 PM,SAC215,0
3260.,PHR514,3,RId,RA 04:20 PM - 05:50 PM,SAC604,35
3261.,PHR514,4,ASC,RA 02:40 PM - 04:10 PM,SAC302,0
3262.,PHR515,1,MCS,MW 04:20 PM - 05:50 PM,SAC968,0
3263.,PHR515,2,MSI,RA 02:40 PM - 04:10 PM,SAC604,6
3264.,PHR515,3,AMP,ST 08:00 AM - 09:30 AM,SAC604,1
3265.,PHR515,4,JKH,ST 11:20 AM - 12:50 PM,SAC303,0
3266.,PHR516,1,SKM1,ST 02:40 PM - 04:10 PM,SAC301,2
3267.,PHR516,2,NUS,ST 02:40 PM - 04:10 PM,SAC969,0
3268.,PHR516,3,SKM1,MW 02:40 PM - 04:10 PM,SAC968,2
3269.,PHR520,1,MNA,TBA,TBA,0
3270.,PHR520,2,TBA,TBA,TBA,18
3271.,PHR520,3,TBA,TBA,TBA,34
3272.,PHR5201,1,HnM,W 07:00 PM - 10:10 PM,SAC969,0
3273.,PHR5208,1,MCS,W 07:00 PM - 10:10 PM,SAC968,0
3274.,PHR5208,2,ReKm,M 07:00 PM - 10:10 PM,SAC301,2
3275.,PHR5209,1,ReKm,W 07:00 PM - 10:10 PM,SAC301,17
3276.,PHR521,1,MNA,TBA,TBA,0
3277.,PHR521,2,TBA,TBA,TBA,26
3278.,PHR521,3,TBA,TBA,TBA,34
3279.,PHR522,1,MNA,ST 11:20 AM - 12:50 PM,Model PHRM,0
3280.,PHR522,2,MNA,ST 02:40 PM - 04:10 PM,Model PHRM,0
3281.,PHR522,3,MNA,MW 11:20 AM - 12:50 PM,Model PHRM,0
3282.,PHR522,4,MNA,MW 02:40 PM - 04:10 PM,Model PHRM,0
3283.,PHR522,5,MNA,ST 09:40 AM - 11:10 AM,Model PHRM,0
3284.,PHR522,6,MNA,ST 04:20 PM - 05:50 PM,Model PHRM,0
3285.,PHR522,7,MNA,MW 09:40 AM - 11:10 AM,Model PHRM,0
3286.,PHR522,8,MNA,MW 04:20 PM - 05:50 PM,Model PHRM,8
3287.,PHR522,9,MNA,RA 09:40 AM - 11:10 AM,Model PHRM,0
3288.,PHR522,10,MNA,RA 11:20 AM - 12:50 PM,Model PHRM,0
3289.,PHY107,1,SLU,ST 01:00 PM - 02:30 PM,SAC203,0
3290.,PHY107,2,AuZ,ST 09:40 AM - 11:10 AM,NAC410,0
3291.,PHY107,3,AuZ,ST 02:40 PM - 04:10 PM,SAC211,2
3292.,PHY107,4,ZBM,ST 02:40 PM - 04:10 PM,SAC315,0
3293.,PHY107,5,ZBM,ST 04:20 PM - 05:50 PM,SAC407,0
3294.,PHY107,6,HRr,ST 04:20 PM - 05:50 PM,SAC208,14
3295.,PHY107,7,RRI,ST 01:00 PM - 02:30 PM,SAC315,0
3296.,PHY107,8,RRI,MW 01:00 PM - 02:30 PM,NAC208,0
3297.,PHY107,9,RRI,MW 02:40 PM - 04:10 PM,NAC208,0
3298.,PHY107,10,Mdt,RA 04:20 PM - 05:50 PM,SAC211,5
3299.,PHY107,11,AK,RA 09:40 AM - 11:10 AM,SAC314,0
3300.,PHY107,12,JER,RA 02:40 PM - 04:10 PM,NAC409,0
3301.,PHY107,13,RUH,MW 08:00 AM - 09:30 AM,SAC310,0
3302.,PHY107,14,SCG,MW 11:20 AM - 12:50 PM,SAC314,0
3303.,PHY107,15,SCG,MW 02:40 PM - 04:10 PM,SAC314,0
3304.,PHY107,16,MdRA,RA 08:00 AM - 09:30 AM,SAC211,0
3305.,PHY107,17,MdRA,RA 09:40 AM - 11:10 AM,NAC617,0
3306.,PHY107,19,GMBn,RA 09:40 AM - 11:10 AM,NAC410,25
3307.,PHY107,20,KSd,MW 08:00 AM - 09:30 AM,SAC314,10
3308.,PHY107,21,Rks,RA 01:00 PM - 02:30 PM,NAC410,0
3309.,PHY107,22,Rks,RA 02:40 PM - 04:10 PM,NAC410,0
3310.,PHY107L,1,RUH,T 02:40 PM - 05:50 PM,SAC510,0
3311.,PHY107L,2,RUH,W 02:40 PM - 05:50 PM,SAC510,1
3312.,PHY107L,3,SLU,S 02:40 PM - 05:50 PM,SAC510,10
3313.,PHY107L,4,SLU,M 02:40 PM - 05:50 PM,SAC510,1
3314.,PHY107L,6,ZBM,S 11:20 AM - 02:30 PM,SAC510,0
3315.,PHY107L,7,ZBM,M 11:20 AM - 02:30 PM,SAC510,0
3316.,PHY107L,8,ZBM,T 11:20 AM - 02:30 PM,SAC510,0
3317.,PHY107L,9,RRI,S 11:20 AM - 02:30 PM,SAC509,0
3318.,PHY107L,10,RRI,M 11:20 AM - 02:30 PM,SAC509,0
3319.,PHY107L,11,RRI,T 11:20 AM - 02:30 PM,SAC509,1
3320.,PHY107L,12,RRI,W 11:20 AM - 02:30 PM,SAC510,0
3321.,PHY107L,13,Mdt,R 08:00 AM - 11:10 AM,SAC510,2
3322.,PHY107L,14,Mdt,R 11:20 AM - 02:30 PM,SAC510,0
3323.,PHY107L,16,AK,R 11:20 AM - 02:30 PM,SAC509,0
3324.,PHY108,1,ZUM,ST 09:40 AM - 11:10 AM,NAC501,0
3325.,PHY108,2,ZUM,ST 04:20 PM - 05:50 PM,NAC215,0
3326.,PHY108,3,AIT,RA 01:00 PM - 02:30 PM,NAC506,0
3327.,PHY108,4,SCG,ST 11:20 AM - 12:50 PM,SAC315,0
3328.,PHY108,5,SCG,ST 02:40 PM - 04:10 PM,SAC314,0
3329.,PHY108,6,SLU,MW 11:20 AM - 12:50 PM,SAC211,4
3330.,PHY108,7,ZBM,MW 02:40 PM - 04:10 PM,NAC409,0
3331.,PHY108,8,ZBM,MW 04:20 PM - 05:50 PM,NAC517,0
3332.,PHY108,9,HRr,MW 02:40 PM - 04:10 PM,SAC211,21
3333.,PHY108,10,HRr,MW 04:20 PM - 05:50 PM,SAC211,12
3334.,PHY108,11,RUH,ST 09:40 AM - 11:10 AM,NAC992,0
3335.,PHY108,12,RUH,ST 11:20 AM - 12:50 PM,NAC992,0
3336.,PHY108,13,AuZ,MW 09:40 AM - 11:10 AM,NAC410,8
3337.,PHY108,14,SLU,MW 09:40 AM - 11:10 AM,SAC314,9
3338.,PHY108,15,AIT,RA 02:40 PM - 04:10 PM,NAC203,0
3339.,PHY108L,1,AUZ,S 11:20 AM - 02:30 PM,SAC514,0
3340.,PHY108L,2,AUZ,M 11:20 AM - 02:30 PM,SAC514,0
3341.,PHY108L,3,AUZ,T 11:20 AM - 02:30 PM,SAC514,2
3342.,PHY108L,4,ZUM,T 02:40 PM - 05:50 PM,SAC514,0
3343.,PHY108L,5,HrR,T 08:00 AM - 11:10 AM,SAC512,11
3344.,PHY108L,7,RUH,M 02:40 PM - 05:50 PM,SAC512,6
3345.,PHY108L,10,ZUM,S 02:40 PM - 05:50 PM,SAC514,0
3346.,PHY108L,11,ZUM,M 02:40 PM - 05:50 PM,SAC514,0
3347.,POL101,1,MNzz,ST 09:40 AM - 11:10 AM,NAC1080,0
3348.,POL101,2,MNzz,ST 11:20 AM - 12:50 PM,NAC1080,0
3349.,POL101,3,ADL,MW 01:00 PM - 02:30 PM,NAC1079,0
3350.,POL101,4,NOS,ST 09:40 AM - 11:10 AM,NAC1079,0
3351.,POL101,5,NOS,ST 01:00 PM - 02:30 PM,NAC1079,0
3352.,POL101,6,NMU,ST 02:40 PM - 04:10 PM,NAC1079,0
3353.,POL101,7,MJU,MW 09:40 AM - 11:10 AM,NAC303,0
3354.,POL101,8,MJU,MW 11:20 AM - 12:50 PM,NAC303,0
3355.,POL101,9,MJU,MW 02:40 PM - 04:10 PM,NAC304,0
3356.,POL101,10,HMB,ST 11:20 AM - 12:50 PM,NAC304,0
3357.,POL101,11,HMB,ST 02:40 PM - 04:10 PM,NAC620,0
3358.,POL101,12,HMB,MW 02:40 PM - 04:10 PM,NAC1080,0
3359.,POL101,13,RSU,ST 01:00 PM - 02:30 PM,NAC304,0
3360.,POL101,14,RSU,ST 04:20 PM - 05:50 PM,NAC1080,0
3361.,POL101,15,RSU,MW 01:00 PM - 02:30 PM,NAC315,0
3362.,POL101,16,RSU,MW 04:20 PM - 05:50 PM,NAC315,0
3363.,POL101,17,MdAH,ST 01:00 PM - 02:30 PM,NAC1078,0
3364.,POL101,19,MdAH,ST 04:20 PM - 05:50 PM,NAC304,4
3365.,POL101,20,MdAH,MW 09:40 AM - 11:10 AM,NAC619A,0
3366.,POL101,21,NOS,MW 11:20 AM - 12:50 PM,NAC619A,4
3367.,POL101,23,NMU,MW 09:40 AM - 11:10 AM,NAC602,0
3368.,POL101,24,MdAH,MW 01:00 PM - 02:30 PM,NAC619A,0
3369.,POL101,25,NMU,ST 04:20 PM - 05:50 PM,NAC619A,0
3370.,POL101,26,NOS,MW 02:40 PM - 04:10 PM,NAC619A,0
3371.,POL101,27,ADL,ST 01:00 PM - 02:30 PM,NAC620,0
3372.,POL101,28,ADL,ST 04:20 PM - 05:50 PM,NAC620,0
3373.,POL101,29,ADL,MW 09:40 AM - 11:10 AM,NAC620,0
3374.,POL101,30,NMU,MW 11:20 AM - 12:50 PM,NAC620,0
3375.,POL101,31,MJUn,ST 02:40 PM - 04:10 PM,NAC304,0
3376.,POL101,32,SyNA,ST 08:00 AM - 09:30 AM,NAC602,0
3377.,POL101,33,SyNA,ST 09:40 AM - 11:10 AM,NAC602,0
3378.,POL101,34,TmN,ST 01:00 PM - 02:30 PM,NAC303,0
3379.,POL101,35,TmN,ST 02:40 PM - 04:10 PM,NAC303,0
3380.,POL101,36,TmN,MW 08:00 AM - 09:30 AM,NAC304,0
3381.,POL101,37,TmN,MW 09:40 AM - 11:10 AM,NAC304,0
3382.,POL101,38,Klm,RA 02:40 PM - 04:10 PM,NAC1080,0
3383.,POL101,39,Klm,RA 04:20 PM - 05:50 PM,NAC1080,0
3384.,POL101,40,NHS1,RA 08:00 AM - 09:30 AM,NAC602,0
3385.,POL101,41,NHS1,RA 11:20 AM - 12:50 PM,NAC315,0
3386.,POL101,42,SuA2,RA 09:40 AM - 11:10 AM,NAC315,0
3387.,POL101,43,SA2,MW 08:00 AM - 09:30 AM,NAC1080,0
3388.,POL101,45,KfI,RA 11:20 AM - 12:50 PM,NAC303,0
3389.,POL101,46,SHr1,RA 08:00 AM - 09:30 AM,NAC603,7
3390.,POL101,47,SPL,RA 01:00 PM - 02:30 PM,NAC602,0
3391.,POL101,48,SHr1,RA 09:40 AM - 11:10 AM,NAC993,0
3392.,POL101,50,SPL,RA 11:20 AM - 12:50 PM,NAC993,0
3393.,POL101,52,TQI,MW 04:20 PM - 05:50 PM,NAC620,14
3394.,POL101,53,MdAH,MW 08:00 AM - 09:30 AM,NAC619A,15
3395.,POL101,57,MJUn,ST 04:20 PM - 05:50 PM,OAT602,0
3396.,POL104,1,SkT,MW 11:20 AM - 12:50 PM,NAC1078,29
3397.,POL104,2,SLK,MW 11:20 AM - 12:50 PM,NAC1080,9
3398.,POL202,1,MNzz,ST 02:40 PM - 04:10 PM,NAC1080,29
3399.,PPG500,1,MSz2,R 09:30 AM - 12:30 PM,NAC1077,35
3400.,PPG501,1,RzK,M 09:30 AM - 12:30 PM,NAC1077,35
3401.,PPG505,1,SKT,T 10:30 AM - 01:30 PM,NAC1077,35
3402.,PPG520,1,SMZ,S 09:30 AM - 12:30 PM,NAC1077,35
3403.,PSY101,1,Abq1,RA 08:00 AM - 09:30 AM,NAC215,0
3404.,PSY101,2,Abq1,RA 09:40 AM - 11:10 AM,NAC215,0
3405.,PSY101,3,MUSR,ST 09:40 AM - 11:10 AM,NAC215,0
3406.,PSY101,4,MUSR,ST 02:40 PM - 04:10 PM,NAC215,0
3407.,PSY101,5,MUSR,MW 09:40 AM - 11:10 AM,NAC215,0
3408.,PSY101,6,AmR1,ST 09:40 AM - 11:10 AM,NAC407,0
3409.,PSY101,7,AmR1,ST 01:00 PM - 02:30 PM,NAC406,0
3410.,PSY101,8,AmR1,MW 02:40 PM - 04:10 PM,NAC407,0
3411.,PSY101,9,FhK,ST 09:40 AM - 11:10 AM,NAC216,0
3412.,PSY101,10,FHK,ST 01:00 PM - 02:30 PM,NAC216,0
3413.,PSY101,11,FHK,MW 11:20 AM - 12:50 PM,NAC216,0
3414.,PSY101,12,NAK1,ST 11:20 AM - 12:50 PM,NAC215,0
3415.,PSY101,13,NAK1,MW 11:20 AM - 12:50 PM,NAC215,0
3416.,PSY101,14,NAK1,MW 02:40 PM - 04:10 PM,NAC215,0
3417.,PSY101,15,RASN,ST 02:40 PM - 04:10 PM,NAC1077,0
3418.,PSY101,16,RASN,MW 09:40 AM - 11:10 AM,NAC407,0
3419.,PSY101,17,RASN,MW 01:00 PM - 02:30 PM,NAC407,0
3420.,PSY101,18,ARK3,RA 08:00 AM - 09:30 AM,NAC216,0
3421.,PSY101,19,ARK3,RA 09:40 AM - 11:10 AM,NAC216,2
3422.,PSY101,20,HSR,RA 11:20 AM - 12:50 PM,NAC406,0
3423.,PSY101,21,HSR,RA 01:00 PM - 02:30 PM,NAC406,0
3424.,PSY101,22,MRO,RA 08:00 AM - 09:30 AM,NAC407,0
3425.,PSY101,23,MRO,RA 01:00 PM - 02:30 PM,NAC407,0
3426.,PSY101,24,NMG,MW 02:40 PM - 04:10 PM,NAC406,0
3427.,PSY101L,1,MUSR,S 01:00 PM - 02:30 PM,NAC201,0
3428.,PSY101L,2,MUSR,S 01:00 PM - 02:30 PM,NAC201-v1,0
3429.,PSY101L,3,MUSR,M 01:00 PM - 02:30 PM,NAC201,0
3430.,PSY101L,4,MUSR,M 01:00 PM - 02:30 PM,NAC201-v1,0
3431.,PSY101L,5,MUSR,T 01:00 PM - 02:30 PM,NAC201,0
3432.,PSY101L,6,MUSR,T 01:00 PM - 02:30 PM,NAC201-v1,0
3433.,PSY101L,7,MUSR,W 01:00 PM - 02:30 PM,NAC201,0
3434.,PSY101L,8,MUSR,W 01:00 PM - 02:30 PM,NAC201-v1,0
3435.,PSY101L,9,AMR1,M 11:20 AM - 12:50 PM,NAC201,0
3436.,PSY101L,10,AMR1,W 11:20 AM - 12:50 PM,NAC201,0
3437.,PSY101L,11,AMR1,M 09:40 AM - 11:10 AM,NAC201,0
3438.,PSY101L,12,FHK,M 02:40 PM - 04:10 PM,NAC201,0
3439.,PSY101L,13,FHK,M 02:40 PM - 04:10 PM,NAC201-v1,0
3440.,PSY101L,14,FHK,W 02:40 PM - 04:10 PM,NAC201,0
3441.,PSY101L,15,FHK,W 02:40 PM - 04:10 PM,NAC201-v1,0
3442.,PSY101L,16,NAk1,S 02:40 PM - 04:10 PM,NAC201,0
3443.,PSY101L,17,NAK1,S 02:40 PM - 04:10 PM,NAC201-v1,0
3444.,PSY101L,18,NAk1,T 02:40 PM - 04:10 PM,NAC201,0
3445.,PSY101L,19,NAK1,T 02:40 PM - 04:10 PM,NAC201-v1,0
3446.,PSY101L,20,RASN,S 11:20 AM - 12:50 PM,NAC201,0
3447.,PSY101L,21,RASN,S 11:20 AM - 12:50 PM,NAC201-v1,0
3448.,PSY101L,22,RASN,T 11:20 AM - 12:50 PM,NAC201,0
3449.,PSY101L,23,ARK3,A 01:00 PM - 02:30 PM,NAC201,0
3450.,PSY101L,24,ARK3,A 01:00 PM - 02:30 PM,NAC201-v1,0
3451.,PSY101L,25,ARK3,A 02:40 PM - 04:10 PM,NAC201,0
3452.,PSY101L,26,ARK3,A 02:40 PM - 04:10 PM,NAC201-v1,0
3453.,PSY101L,27,Abq1,R 01:00 PM - 02:30 PM,NAC201,0
3454.,PSY101L,28,Abq1,R 01:00 PM - 02:30 PM,NAC201-v1,0
3455.,PSY101L,29,Abq1,R 02:40 PM - 04:10 PM,NAC201,0
3456.,PSY101L,30,Abq1,R 02:40 PM - 04:10 PM,NAC201-v1,0
3457.,PSY101L,31,HSR,R 04:20 PM - 05:50 PM,NAC201,0
3458.,PSY101L,32,HSR,R 04:20 PM - 05:50 PM,NAC201-v1,0
3459.,PSY101L,33,HSR,A 04:20 PM - 05:50 PM,NAC201,0
3460.,PSY101L,34,HSR,A 04:20 PM - 05:50 PM,NAC201-v1,0
3461.,PSY101L,35,MRO,R 09:40 AM - 11:10 AM,NAC619,0
3462.,PSY101L,36,MRO,R 09:40 AM - 11:10 AM,NAC619A,2
3463.,PSY101L,37,MRO,A 09:40 AM - 11:10 AM,NAC201,0
3464.,PSY101L,38,MRO,A 09:40 AM - 11:10 AM,NAC201-v1,0
3465.,PSY101L,39,NMG,W 04:20 PM - 05:50 PM,NAC201,3
3466.,PSY101L,40,NMG,W 04:20 PM - 05:50 PM,NAC201-v1,2
3467.,PSY101L,41,NAK1,S 04:20 PM - 05:50 PM,NAC201,0
3468.,PSY101L,42,NAK1,S 04:20 PM - 05:50 PM,NAC201-v1,0
3469.,PSY101L,43,NAK1,T 04:20 PM - 05:50 PM,NAC201,0
3470.,PSY101L,44,NAK1,T 04:20 PM - 05:50 PM,NAC201-v1,0
3471.,PSY101L,45,SFK,T 01:00 PM - 02:30 PM,NAC514,0
3472.,PSY101L,46,SFK,T 01:00 PM - 02:30 PM,NAC514_v,0
3473.,PSY101L,47,SFK,T 02:40 PM - 04:10 PM,NAC511,0
3474.,PSY101L,48,SFK,T 02:40 PM - 04:10 PM,NAC511-v,0
3475.,PSY101L,49,SFK,S 01:00 PM - 02:30 PM,NAC1077,1
3476.,PSY101L,50,SFK,S 01:00 PM - 02:30 PM,NAC1077-v,0
3477.,SCM310,1,MHCw,MW 01:00 PM - 02:30 PM,NAC508,0
3478.,SCM310,2,MHCW,MW 02:40 PM - 04:10 PM,NAC505,8
3479.,SCM320,1,ZTM,ST 04:20 PM - 05:50 PM,NAC501,2
3480.,SCM320,2,MHCw,ST 02:40 PM - 04:10 PM,NAC619,9
3481.,SCM450,1,Mof,MW 02:40 PM - 04:10 PM,NAC405,15
3482.,SCM602,1,MARn,M 07:00 PM - 10:10 PM,NAC511,16
3483.,SCM608,1,ASHB,A 07:00 PM - 10:10 PM,NAC511,15
3484.,SOC101,1,SRUA,MW 02:40 PM - 04:10 PM,NAC315,0
3485.,SOC101,2,MSRz,MW 11:20 AM - 12:50 PM,NAC991,0
3486.,SOC101,3,IZS,ST 08:00 AM - 09:30 AM,NAC315,3
3487.,SOC101,4,IZS,ST 09:40 AM - 11:10 AM,NAC315,0
3488.,SOC101,5,IZS,ST 04:20 PM - 05:50 PM,NAC315,0
3489.,SOC101,6,AWo,ST 01:00 PM - 02:30 PM,NAC602,0
3490.,SOC101,7,AWo,ST 02:40 PM - 04:10 PM,NAC603,1
3491.,SOC101,8,AWo,MW 09:40 AM - 11:10 AM,NAC993,0
3492.,SOC101,9,AWo,MW 01:00 PM - 02:30 PM,NAC304,0
3493.,SOC101,10,MJUn,MW 01:00 PM - 02:30 PM,NAC620,0
3494.,SOC101,11,MJUn,MW 02:40 PM - 04:10 PM,NAC620,1
3495.,SOC101,12,SRFz,ST 09:40 AM - 11:10 AM,NAC620,0
3496.,SOC101,13,SRFz,MW 09:40 AM - 11:10 AM,NAC603,0
3497.,SOC101,14,SRFz,MW 11:20 AM - 12:50 PM,NAC603,0
3498.,SOC101,15,MTE,ST 01:00 PM - 02:30 PM,NAC1080,0
3499.,SOC101,16,RJS,MW 01:00 PM - 02:30 PM,NAC303,0
3500.,SOC101,17,RJS,ST 09:40 AM - 11:10 AM,NAC619A,0
3501.,SOC101,18,SRFz,ST 11:20 AM - 12:50 PM,NAC619A,1
3502.,SOC101,19,MAj,ST 01:00 PM - 02:30 PM,NAC619A,0
3503.,SOC101,20,MAj,ST 04:20 PM - 05:50 PM,NAC1078,0
3504.,SOC101,21,MAj,MW 08:00 AM - 09:30 AM,NAC602,0
3505.,SOC101,22,MAj,MW 11:20 AM - 12:50 PM,NAC602,0
3506.,SOC101,23,MTE,MW 02:40 PM - 04:10 PM,NAC603,0
3507.,SOC101,24,MTE,MW 04:20 PM - 05:50 PM,NAC603,2
3508.,SOC101,25,TZf,RA 09:40 AM - 11:10 AM,NAC602,0
3509.,SOC101,26,TZf,RA 11:20 AM - 12:50 PM,NAC602,2
3510.,SOC101,28,SyNA,MW 01:00 PM - 02:30 PM,NAC993,0
3511.,SOC101,29,SyNA,MW 08:00 AM - 09:30 AM,NAC993,0
3512.,SOC101,30,NAH1,RA 04:20 PM - 05:50 PM,NAC303,0
3513.,SOC101,31,RSP,RA 04:20 PM - 05:50 PM,NAC603,0
3514.,SOC101,32,MzK,RA 08:00 AM - 09:30 AM,NAC992,0
3515.,SOC101,33,MzK,RA 01:00 PM - 02:30 PM,NAC304,0
3516.,SOC101,34,RSN,MW 08:00 AM - 09:30 AM,NAC620,0
3517.,SOC101,35,MMHq,RA 04:20 PM - 05:50 PM,NAC315,0
3518.,SOC101,36,ABNS,RA 08:00 AM - 09:30 AM,NAC993,0
3519.,SOC101,37,ABNS,RA 01:00 PM - 02:30 PM,NAC315,0
3520.,SOC101,38,AAA,RA 02:40 PM - 04:10 PM,NAC304,0
3521.,SOC101,39,AAA,RA 04:20 PM - 05:50 PM,NAC304,0
3522.,SOC101,40,Fns,RA 09:40 AM - 11:10 AM,NAC304,0
3523.,SOC101,41,Fns,RA 11:20 AM - 12:50 PM,NAC304,0
3524.,SOC101,42,SRFz,ST 04:20 PM - 05:50 PM,NAC303,0
3525.,SOC101,43,AAA,MW 04:20 PM - 05:50 PM,NAC303,0
3526.,SOC101,44,AWo,MW 04:20 PM - 05:50 PM,NAC501,0
3527.,SOC101,46,SyNA,MW 04:20 PM - 05:50 PM,NAC1079,1
3528.,SOC101,47,MZJ,ST 08:00 AM - 09:30 AM,NAC304,0
3529.,SOC101,48,Fns,ST 08:00 AM - 09:30 AM,NAC303,0
3530.,SOC101,51,TZf,MW 04:20 PM - 05:50 PM,OAT601,11
3531.,SOC201,1,NAH1,RA 02:40 PM - 04:10 PM,NAC303,0
3532.,TNM201,1,MHR3,ST 02:40 PM - 04:10 PM,NAC602,0
3533.,TNM201,2,HFI,MW 01:00 PM - 02:30 PM,NAC603,0
3534.,TNM201,3,HFI,ST 08:00 AM - 09:30 AM,NAC620,17
3535.,TNM201,4,HFI,ST 09:40 AM - 11:10 AM,NAC1078,0
3536.,TNM201,5,SPL,MW 02:40 PM - 04:10 PM,NAC303,0
3537.,TNM201,7,NNI,MW 04:20 PM - 05:50 PM,NAC311,19
3538.,TNM201,8,ZTZ,MW 11:20 AM - 12:50 PM,NAC315,0
3539.,TNM201,9,ZTZ,ST 11:20 AM - 12:50 PM,NAC303,0
3540.,TNM201,10,MHR3,MW 04:20 PM - 05:50 PM,NAC304,10
3541.,TNM201,15,MKAR,RA 11:20 AM - 12:50 PM,NAC1080,18
3542.,TNM201,16,MKAR,RA 02:40 PM - 04:10 PM,NAC603,23
3543.,TNM201,19,MKAR,RA 09:40 AM - 11:10 AM,NAC603,23
3544.,TNM201,20,KFM,RA 01:00 PM - 02:30 PM,NAC1080,0
3545.,WMS201,1,SLK,MW 01:00 PM - 02:30 PM,NAC1080,1
3546.,WMS201,2,KTa,RA 11:20 AM - 12:50 PM,NAC619A,0
3547.,WMS201,3,KTa,RA 01:00 PM - 02:30 PM,NAC303,0
