Course Name,Section Name,Faculty Name,Time,Room,Semester
CSE231L,7,KMM,W 02:40 PM - 05:50 PM,SAC507,Summer 2018 (182)
CSE231L,8,ABH1,M 11:20 AM - 02:30 PM,SAC504,Summer 2018 (182)
CSE231L,9,ABH1,A 02:40 PM - 05:50 PM,SAC507,Summer 2018 (182)
CSE231L,10,SAA3,R 11:20 AM - 02:30 PM,SAC507,Summer 2018 (182)
CSE231L,11,SAA3,A 11:20 AM - 02:30 PM,SAC504,Summer 2018 (182)
CSE231L,12,SAA3,T 08:00 AM - 11:10 AM,SAC504,Summer 2018 (182)
CSE231L,13,HSM,A 08:00 AM - 11:10 AM,SAC504,Summer 2018 (182)
CSE231L,14,HSM,W 08:00 AM - 11:10 AM,SAC504,Summer 2018 (182)
CSE231L,16,MUA3,T 08:00 AM - 11:10 AM,SAC507,Summer 2018 (182)
CSE231L,17,SSH1,A 02:40 PM - 05:50 PM,SAC504,Summer 2018 (182)
CSE257L CSE417L,1,SnS1,M 08:00 AM - 11:10 AM,LIB604,Summer 2018 (182)
CSE257L CSE417L,2,SnS1,W 08:00 AM - 11:10 AM,LIB604,Summer 2018 (182)
CSE257L CSE417L,3,MSK1,T 02:40 PM - 05:50 PM,LIB611,Summer 2018 (182)
CSE281L EEE111L ETE111L,1,KAS,T 11:20 AM - 02:30 PM,SAC506,Summer 2018 (182)
CSE311L ETE335L,1,RRn,R 11:20 AM - 02:30 PM,LIB606,Summer 2018 (182)
CSE311L ETE335L,2,RRn,R 02:40 PM - 05:50 PM,LIB606,Summer 2018 (182)
CSE311L ETE335L,3,AdF,S 11:20 AM - 02:30 PM,LIB606,Summer 2018 (182)
CSE311L ETE335L,4,AdF,T 11:20 AM - 02:30 PM,LIB606,Summer 2018 (182)
CSE311L ETE335L,5,SLf,R 11:20 AM - 02:30 PM,LIB607,Summer 2018 (182)
CSE311L ETE335L,6,SLf,R 02:40 PM - 05:50 PM,LIB607,Summer 2018 (182)
CSE311L ETE335L,7,SLf,R 08:00 AM - 11:00 AM,LIB604,Summer 2018 (182)
CSE311L ETE335L,8,RHK1,R 02:40 PM - 05:50 PM,LIB605,Summer 2018 (182)
CSE311L ETE335L,9,RHK1,A 02:40 PM - 05:50 PM,LIB605,Summer 2018 (182)
CSE311L ETE335L,10,TBA,M 08:00 AM - 11:10 AM,LIB605,Summer 2018 (182)
CSE311L ETE335L,11,KMb,R 02:40 PM - 05:50 PM,LIB604,Summer 2018 (182)
CSE311L ETE335L,12,KMb,R 08:00 AM - 11:00 AM,LIB609,Summer 2018 (182)
CSE311L ETE335L,13,TBA,R 11:20 AM - 02:30 PM,LIB610,Summer 2018 (182)
CSE331L EEE332L ETE332L,1,Rsf,R 08:00 AM - 11:10 AM,LIB605,Summer 2018 (182)
CSE331L EEE332L ETE332L,2,Rsf,A 08:00 AM - 11:10 AM,LIB604,Summer 2018 (182)
CSE331L EEE332L ETE332L,3,MHo1,A 11:20 AM - 02:30 PM,LIB606,Summer 2018 (182)
CSE331L EEE332L ETE332L,4,MHo1,A 02:40 PM - 05:50 PM,LIB604,Summer 2018 (182)
CSE331L EEE332L ETE332L,5,SJm1,A 11:20 AM - 02:30 PM,LIB610,Summer 2018 (182)
CSE331L EEE332L ETE332L,7,SkH1,A 02:40 PM - 05:50 PM,LIB606,Summer 2018 (182)
CSE332L EEE336L,1,TnF,M 08:00 AM - 11:10 AM,SAC507,Summer 2018 (182)
CSE332L EEE336L,2,TnF,W 08:00 AM - 11:10 AM,SAC507,Summer 2018 (182)
CSE332L EEE336L,3,TnR,W 11:20 AM - 02:30 PM,SAC507,Summer 2018 (182)
CSE332L EEE336L,4,Sfm,S 08:00 AM - 11:10 AM,SAC507,Summer 2018 (182)
CSE332L EEE336L,5,Sfm,T 11:20 AM - 02:30 PM,LIB610,Summer 2018 (182)
CSE332L EEE336L,6,RKb1,T 02:40 PM - 05:50 PM,LIB607,Summer 2018 (182)
CSE332L EEE336L,7,RKb1,R 11:20 AM - 02:30 PM,LIB611,Summer 2018 (182)
CSE332L EEE336L,9,KdA1,A 11:20 AM - 02:30 PM,LIB611,Summer 2018 (182)
CSE332L EEE336L,12,SAS3,S 11:20 AM - 02:30 PM,SAC507,Summer 2018 (182)
CSE332L EEE336L,13,SAS3,M 11:20 AM - 02:30 PM,SAC507,Summer 2018 (182)
CSE332L EEE336L,14,SMH2,A 08:00 AM - 11:00 AM,LIB610,Summer 2018 (182)
CSE338L,1,AzK,S 02:40 PM - 05:50 PM,LIB608,Summer 2018 (182)
CSE338L,2,AzK,T 02:40 PM - 05:50 PM,LIB608,Summer 2018 (182)
CSE338L,3,SAA3,W 02:40 PM - 05:50 PM,LIB609,Summer 2018 (182)
CSE413L EEE413L ETE419L,1,IqR,S 02:40 PM - 05:50 PM,LIB607,Summer 2018 (182)
CSE413L EEE413L ETE419L,2,IqR,R 08:00 AM - 11:00 AM,LIB607,Summer 2018 (182)
CSE435L EEE411L ETE412L,1,IqR,A 11:20 AM - 02:30 PM,LIB607,Summer 2018 (182)
CSE435L EEE411L ETE412L,2,HUZ,S 11:20 AM - 02:30 PM,LIB610,Summer 2018 (182)
CSE435L EEE411L ETE412L,3,IqR,A 02:40 PM - 05:50 PM,LIB607,Summer 2018 (182)
CSE435L EEE411L ETE412L,4,TBA,S 02:40 PM - 05:50 PM,LIB611,Summer 2018 (182)
CSE435L EEE411L ETE412L,5,TBA,M 02:40 PM - 05:50 PM,LIB609,Summer 2018 (182)
CSE482L ETE334L,1,RKH1,R 02:40 PM - 05:50 PM,LIB609,Summer 2018 (182)
CSE482L ETE334L,2,NqH,M 11:20 AM - 02:30 PM,LIB610,Summer 2018 (182)
CSE482L ETE334L,3,NqH,W 11:20 AM - 02:30 PM,LIB610,Summer 2018 (182)
EEE111L ETE111L,2,MzR1,M 11:20 AM - 02:30 PM,SAC506,Summer 2018 (182)
EEE111L ETE111L,3,lih,S 11:20 AM - 02:30 PM,SAC506,Summer 2018 (182)
EEE111L ETE111L,4,Mkl,M 02:40 PM - 05:50 PM,SAC506,Summer 2018 (182)
EEE111L ETE111L,5,IMR,T 08:00 AM - 11:10 AM,SAC506,Summer 2018 (182)
EEE111L ETE111L,6,MzR1,W 02:40 PM - 05:50 PM,SAC508,Summer 2018 (182)
EEE111L ETE111L,8,HUZ,W 11:20 AM - 02:30 PM,SAC506,Summer 2018 (182)
EEE111L ETE111L,9,FKr,R 02:40 PM - 05:50 PM,SAC506,Summer 2018 (182)
EEE111L ETE111L,11,IMR,A 02:40 PM - 05:50 PM,SAC508,Summer 2018 (182)
EEE111L ETE111L,12,ZBZ,M 08:00 AM - 11:10 AM,SAC508,Summer 2018 (182)
EEE111L ETE111L,13,NNP,T 02:40 PM - 05:50 PM,SAC506,Summer 2018 (182)
EEE141L ETE141L,1,KAS,M 11:20 AM - 02:30 PM,SAC508,Summer 2018 (182)
EEE141L ETE141L,2,mtn,S 02:40 PM - 05:50 PM,SAC504,Summer 2018 (182)
EEE141L ETE141L,3,AbO,T 02:40 PM - 05:50 PM,SAC504,Summer 2018 (182)
EEE141L ETE141L,4,ZBZ,R 11:20 AM - 02:30 PM,SAC504,Summer 2018 (182)
EEE141L ETE141L,5,KMU,T 11:20 AM - 02:30 PM,SAC504,Summer 2018 (182)
EEE141L ETE141L,6,KMU,R 08:00 AM - 11:10 AM,SAC504,Summer 2018 (182)
EEE141L ETE141L,7,KMU,A 08:00 AM - 11:10 AM,SAC508,Summer 2018 (182)
EEE141L ETE141L,8,AbO,W 02:40 PM - 05:50 PM,SAC504,Summer 2018 (182)
EEE141L ETE141L,9,mtn,M 02:40 PM - 05:50 PM,SAC504,Summer 2018 (182)
EEE141L ETE141L,10,IMR,S 08:00 AM - 11:10 AM,SAC506,Summer 2018 (182)
EEE141L ETE141L,11,IMR,R 02:40 PM - 05:50 PM,SAC504,Summer 2018 (182)
EEE141L ETE141L,12,NNP,S 11:20 AM - 02:30 PM,SAC508,Summer 2018 (182)
EEE141L ETE141L,14,SSH1,W 08:00 AM - 11:10 AM,SAC508,Summer 2018 (182)
EEE141L ETE141L,15,SSH1,R 08:00 AM - 11:10 AM,SAC506,Summer 2018 (182)
EEE211L ETE211L,1,KMM,W 11:20 AM - 02:30 PM,SAC504,Summer 2018 (182)
EEE211L ETE211L,2,RRa,M 08:00 AM - 11:10 AM,SAC504,Summer 2018 (182)
EEE211L ETE211L,3,TnF,T 11:20 AM - 02:30 PM,SAC507,Summer 2018 (182)
EEE221L ETE221L,1,Mkl,M 08:00 AM - 11:10 AM,LIB606,Summer 2018 (182)
EEE221L ETE221L,2,Mdy,W 08:00 AM - 11:10 AM,LIB606,Summer 2018 (182)
EEE232L,1,Mla,A 08:00 AM - 11:10 AM,LIB607,Summer 2018 (182)
EEE241L ETE241L,1,AbO,M 02:40 PM - 05:50 PM,SAC508,Summer 2018 (182)
EEE241L ETE241L,2,IqR,R 11:20 AM - 02:30 PM,SAC508,Summer 2018 (182)
EEE241L ETE241L,4,AyH,A 11:20 AM - 02:30 PM,SAC508,Summer 2018 (182)
EEE241L ETE241L,5,SkH1,R 02:40 PM - 05:50 PM,SAC508,Summer 2018 (182)
EEE311L ETE311L,1,KAS,W 11:20 AM - 02:30 PM,SAC508,Summer 2018 (182)
EEE311L ETE311L,2,Mkl,S 02:40 PM - 05:50 PM,SAC508,Summer 2018 (182)
EEE311L ETE311L,3,Aqu,T 02:40 PM - 05:50 PM,SAC508,Summer 2018 (182)
EEE311L ETE311L,4,NNP,T 11:20 AM - 02:30 PM,SAC508,Summer 2018 (182)
EEE311L ETE311L,5,RRa,S 08:00 AM - 11:10 AM,SAC508,Summer 2018 (182)
EEE311L ETE311L,6,RRa,T 08:00 AM - 11:10 AM,SAC508,Summer 2018 (182)
EEE311L ETE311L,7,MzR1,R 08:00 AM - 11:10 AM,SAC508,Summer 2018 (182)
EEE312L ETE312L,1,SRD1,S 08:00 AM - 11:10 AM,SAC501,Summer 2018 (182)
EEE312L ETE312L,2,SRD1,T 08:00 AM - 11:10 AM,SAC501,Summer 2018 (182)
EEE321L ETE321L,1,TEK,M 08:00 AM - 11:10 AM,SAC506,Summer 2018 (182)
EEE321L ETE321L,2,TEK,W 08:00 AM - 11:10 AM,SAC506,Summer 2018 (182)
EEE331L ETE331L,1,Rsl,A 11:20 AM - 02:30 PM,LIB605,Summer 2018 (182)
EEE342L ETE418L,1,SnS1,W 02:40 PM - 05:50 PM,LIB607,Summer 2018 (182)
EEE342L ETE418L,2,lih,R 11:20 AM - 02:30 PM,SAC501,Summer 2018 (182)
EEE342L ETE418L,3,lih,A 11:20 AM - 02:30 PM,SAC501,Summer 2018 (182)
EEE362L,1,hzr,T 11:20 AM - 02:30 PM,SAC501,Summer 2018 (182)
EEE362L,2,hzr,T 02:40 PM - 05:50 PM,SAC501,Summer 2018 (182)
EEE363L,1,Aqu,S 02:40 PM - 05:50 PM,SAC501,Summer 2018 (182)
EEE363L,2,Aqu,M 02:40 PM - 05:50 PM,SAC501,Summer 2018 (182)
EEE363L,3,SRD1,W 02:40 PM - 05:50 PM,SAC501,Summer 2018 (182)
EEE426L ETE426L,1,ZUM,A 08:00 AM - 11:10 AM,SAC506,Summer 2018 (182)
EEE471L ETE471L,1,FKr,A 08:00 AM - 11:10 AM,LIB605,Summer 2018 (182)
ENV107L,2,HMd,M 02:00 PM - 05:00 PM,SAC726,Summer 2018 (182)
ENV107L,3,HMd,R 02:10 PM - 05:00 PM,SAC725,Summer 2018 (182)
ENV107L,5,KNr,T 02:00 PM - 05:00 PM,SAC725,Summer 2018 (182)
ENV107L,7,KNr,A 02:00 PM - 05:00 PM,SAC725,Summer 2018 (182)
ENV107L,8,KNr,A 02:00 PM - 05:00 PM,SAC726,Summer 2018 (182)
PBH101L,1,SbS,TBA,TBA,Summer 2018 (182)
PBH101L,2,SbS,TBA,TBA,Summer 2018 (182)
PBH101L,3,SbS,TBA,TBA,Summer 2018 (182)
PBH101L,4,SbS,TBA,TBA,Summer 2018 (182)
PHY107L,1,MfR,S 08:00 AM - 11:10 AM,SAC510,Summer 2018 (182)
PHY107L,2,MfR,T 08:00 AM - 11:10 AM,SAC510,Summer 2018 (182)
PHY107L,3,MfR,S 11:20 AM - 02:30 PM,SAC510,Summer 2018 (182)
PHY107L,4,NzM3,R 11:20 AM - 02:30 PM,SAC510,Summer 2018 (182)
PHY107L,5,NzM3,R 02:40 PM - 05:50 PM,SAC510,Summer 2018 (182)
PHY107L,6,MfR,S 02:40 PM - 05:50 PM,SAC510,Summer 2018 (182)
PHY107L,7,AuZ,M 02:40 PM - 05:50 PM,SAC510,Summer 2018 (182)
PHY107L,8,MfR,T 02:40 PM - 05:50 PM,SAC510,Summer 2018 (182)
PHY107L,9,SAU1,T 11:20 AM - 02:30 PM,SAC510,Summer 2018 (182)
PHY107L,10,SAU1,W 11:20 AM - 02:30 PM,SAC510,Summer 2018 (182)
PHY107L,11,SAU1,W 02:40 PM - 05:50 PM,SAC510,Summer 2018 (182)
PHY107L,12,AK,R 08:00 AM - 11:10 AM,SAC510,Summer 2018 (182)
PHY107L,13,AK,A 08:00 AM - 11:10 AM,SAC510,Summer 2018 (182)
PHY107L,14,KSd,A 11:20 AM - 02:30 PM,SAC510,Summer 2018 (182)
PHY107L,15,KSd,A 02:40 PM - 05:50 PM,SAC510,Summer 2018 (182)
PHY108L,1,ZUM,M 08:00 AM - 11:10 AM,SAC512,Summer 2018 (182)
PHY108L,2,ZUM,T 08:00 AM - 11:10 AM,SAC512,Summer 2018 (182)
PHY108L,3,SCG,S 02:40 PM - 05:50 PM,SAC512,Summer 2018 (182)
PHY108L,4,SCG,T 02:40 PM - 05:50 PM,SAC512,Summer 2018 (182)
PHY108L,5,SCG,R 08:00 AM - 11:10 AM,SAC512,Summer 2018 (182)
PHY108L,6,AuZ,M 11:20 AM - 02:30 PM,SAC512,Summer 2018 (182)
PHY108L,7,AuZ,W 11:20 AM - 02:30 PM,SAC512,Summer 2018 (182)
PHY108L,8,AuZ,R 11:20 AM - 02:30 PM,SAC512,Summer 2018 (182)
PHY108L,9,Mdt,M 02:40 PM - 05:50 PM,SAC512,Summer 2018 (182)
PHY108L,10,Mdt,W 02:40 PM - 05:50 PM,SAC512,Summer 2018 (182)
PSY101L,1,ARK3,RA 09:40 AM - 11:10 AM,NAC209,Summer 2018 (182)
ACT201,1,NNh,MW 01:00 PM - 02:30 PM,NAC414,Spring 2018 (181)
ACT201,2,RNH,MW 01:00 PM - 02:30 PM,NAC621,Spring 2018 (181)
ACT201,3,RNH,MW 11:20 AM - 12:50 PM,NAC301,Spring 2018 (181)
ACT201,4,Sbr,ST 09:40 AM - 11:10 AM,NAC402,Spring 2018 (181)
ACT201,5,Sbr,ST 08:00 AM - 09:30 AM,NAC401,Spring 2018 (181)
ACT201,6,SaT,ST 02:40 PM - 04:10 PM,NAC202,Spring 2018 (181)
ACT201,7,Tks,MW 01:00 PM - 02:30 PM,NAC202,Spring 2018 (181)
ACT201,8,TsA,ST 01:00 PM - 02:30 PM,NAC202,Spring 2018 (181)
ACT201,9,IAC,ST 11:20 AM - 12:50 PM,NAC202,Spring 2018 (181)
ACT201,10,Asy,ST 01:00 PM - 02:30 PM,NAC414,Spring 2018 (181)
ACT201,11,ASy,ST 09:40 AM - 11:10 AM,NAC201,Spring 2018 (181)
ACT201,12,RMB,MW 08:00 AM - 09:30 AM,NAC404,Spring 2018 (181)
ACT201,13,IAC,ST 08:00 AM - 09:30 AM,NAC990,Spring 2018 (181)
ACT201,14,IAC,ST 01:00 PM - 02:30 PM,NAC402,Spring 2018 (181)
ACT201,16,KHT,ST 02:40 PM - 04:10 PM,NAC621,Spring 2018 (181)
ACT201,17,KHT,ST 11:20 AM - 12:50 PM,NAC203,Spring 2018 (181)
ACT201,18,MdM,ST 11:20 AM - 12:50 PM,NAC301,Spring 2018 (181)
ACT201,19,MRE,RA 09:40 AM - 11:10 AM,NAC314,Spring 2018 (181)
ACT201,20,SaT,ST 11:20 AM - 12:50 PM,NAC501,Spring 2018 (181)
ACT201,21,NNh,MW 02:40 PM - 04:10 PM,NAC401,Spring 2018 (181)
ACT201,22,RMB,MW 01:00 PM - 02:30 PM,NAC502,Spring 2018 (181)
ACT201,23,RMB,MW 11:20 AM - 12:50 PM,NAC302,Spring 2018 (181)
ACT201,24,SHA1,RA 11:20 AM - 12:50 PM,NAC314,Spring 2018 (181)
ACT202,1,ARm,ST 01:00 PM - 02:30 PM,NAC501,Spring 2018 (181)
ACT202,2,RNH,ST 01:00 PM - 02:30 PM,NAC302,Spring 2018 (181)
ACT202,3,Sys,ST 11:20 AM - 12:50 PM,NAC621,Spring 2018 (181)
ACT202,5,ARm,ST 04:20 PM - 05:50 PM,NAC502,Spring 2018 (181)
ACT202,6,BFK,RA 09:40 AM - 11:10 AM,NAC301,Spring 2018 (181)
ACT202,7,BFK,RA 11:20 AM - 12:50 PM,NAC202,Spring 2018 (181)
ACT202,8,BFK,ST 02:40 PM - 04:10 PM,NAC401,Spring 2018 (181)
ACT202,9,BFK,ST 04:20 PM - 05:50 PM,NAC501,Spring 2018 (181)
ACT202,10,FHW,RA 02:40 PM - 04:10 PM,NAC302,Spring 2018 (181)
ACT202,11,FHW,RA 04:20 PM - 05:50 PM,NAC302,Spring 2018 (181)
ACT202,12,Sbk,MW 04:20 PM - 05:50 PM,NAC404,Spring 2018 (181)
ACT202,13,KHM,RA 09:40 AM - 11:10 AM,NAC302,Spring 2018 (181)
ACT202,14,MRE,MW 01:00 PM - 02:30 PM,NAC402,Spring 2018 (181)
ACT202,15,MRE,MW 11:20 AM - 12:50 PM,NAC501,Spring 2018 (181)
ACT202,16,NtC,RA 11:20 AM - 12:50 PM,NAC301,Spring 2018 (181)
ACT202,17,Rby,ST 11:20 AM - 12:50 PM,NAC401,Spring 2018 (181)
ACT202,18,Rkb,MW 02:40 PM - 04:10 PM,NAC301,Spring 2018 (181)
ACT202,19,Rkb,MW 09:40 AM - 11:10 AM,NAC315,Spring 2018 (181)
ACT202,20,Sbr,MW 09:40 AM - 11:10 AM,NAC302,Spring 2018 (181)
ACT202,21,Sbr,MW 08:00 AM - 09:30 AM,NAC314,Spring 2018 (181)
ACT202,22,Sys,ST 09:40 AM - 11:10 AM,NAC502,Spring 2018 (181)
ACT202,23,Trq,RA 08:00 AM - 09:30 AM,NAC502,Spring 2018 (181)
ACT202,24,TsA,MW 01:00 PM - 02:30 PM,NAC201,Spring 2018 (181)
ACT202,25,TsA,MW 09:40 AM - 11:10 AM,NAC202,Spring 2018 (181)
ACT310,1,MGR,ST 11:20 AM - 12:50 PM,NAC302,Spring 2018 (181)
ACT310,2,Rkb,MW 01:00 PM - 02:30 PM,NAC501,Spring 2018 (181)
ACT310,3,MGR,MW 02:40 PM - 04:10 PM,NAC402,Spring 2018 (181)
ACT310,4,MGR,ST 09:40 AM - 11:10 AM,NAC209,Spring 2018 (181)
ACT310,5,Aru,MW 08:00 AM - 09:30 AM,NAC202,Spring 2018 (181)
ACT320,1,MGR,MW 11:20 AM - 12:50 PM,NAC502,Spring 2018 (181)
ACT320,2,MGR,MW 09:40 AM - 11:10 AM,NAC509,Spring 2018 (181)
ACT322,1,Ahu,ST 02:40 PM - 04:10 PM,NAC501,Spring 2018 (181)
ACT322,2,Ksr,MW 08:00 AM - 09:30 AM,NAC501,Spring 2018 (181)
ACT322,3,Ksr,ST 08:00 AM - 09:30 AM,NAC301,Spring 2018 (181)
ACT322,4,Ahu,ST 01:00 PM - 02:30 PM,NAC502,Spring 2018 (181)
ACT330,1,Ani,MW 08:00 AM - 09:30 AM,NAC993,Spring 2018 (181)
ACT330,2,Ani,MW 11:20 AM - 12:50 PM,NAC993,Spring 2018 (181)
ACT330,3,Rby,MW 09:40 AM - 11:10 AM,NAC402,Spring 2018 (181)
ACT330,4,Rby,MW 11:20 AM - 12:50 PM,NAC414,Spring 2018 (181)
ACT333,1,Ani,ST 11:20 AM - 12:50 PM,NAC201,Spring 2018 (181)
ACT333,2,Ani,ST 08:00 AM - 09:30 AM,NAC501,Spring 2018 (181)
ACT333,3,Rby,ST 09:40 AM - 11:10 AM,NAC302,Spring 2018 (181)
ACT341,1,Ahu,RA 02:40 PM - 04:10 PM,NAC216,Spring 2018 (181)
ACT341,2,Ahu,RA 04:20 PM - 05:50 PM,NAC301,Spring 2018 (181)
ACT431,1,Ahu,ST 04:20 PM - 05:50 PM,NAC621,Spring 2018 (181)
ANT101,1,BSq,ST 11:20 AM - 12:50 PM,NAC413,Spring 2018 (181)
ANT101,2,BSq,MW 11:20 AM - 12:50 PM,NAC401,Spring 2018 (181)
ANT101,3,MHR3,ST 01:00 PM - 02:30 PM,NAC211,Spring 2018 (181)
ANT101,4,MHR3,ST 02:40 PM - 04:10 PM,NAC210,Spring 2018 (181)
ANT101,5,TZf,ST 02:40 PM - 04:10 PM,NAC413,Spring 2018 (181)
ANT101,6,NN,ST 02:40 PM - 04:10 PM,NAC308,Spring 2018 (181)
ANT101,7,NN,MW 02:40 PM - 04:10 PM,NAC413,Spring 2018 (181)
ANT101,8,Fns,ST 08:00 AM - 09:30 AM,NAC216,Spring 2018 (181)
ARC111,1,TKH,STMW 01:00 PM - 04:10 PM,SAC801,Spring 2018 (181)
ARC111,2,ALS,STMW 01:00 PM - 04:10 PM,SAC801,Spring 2018 (181)
ARC112,1,ISH,STMW 01:00 PM - 04:10 PM,LIB902,Spring 2018 (181)
ARC121,1,ZKs,MW 09:40 AM - 12:50 PM,SAC801,Spring 2018 (181)
ARC121,2,RMY,MW 09:40 AM - 12:50 PM,SAC801,Spring 2018 (181)
ARC121,3,ALS,MW 09:40 AM - 12:50 PM,TBA,Spring 2018 (181)
ARC122,1,HUR,MW 09:40 AM - 12:50 PM,LIB902,Spring 2018 (181)
ARC122,2,SNF,MW 09:40 AM - 12:50 PM,LIB902,Spring 2018 (181)
ARC123,1,AHS1,ST 09:40 AM - 12:50 PM,LIB906,Spring 2018 (181)
ARC123,2,RMY,ST 09:40 AM - 12:50 PM,LIB906,Spring 2018 (181)
ARC131,1,FAR,ST 09:40 AM - 11:10 AM,NAC414,Spring 2018 (181)
ARC131,2,TBA,MW 04:20 PM - 05:50 PM,OAT901,Spring 2018 (181)
ARC131,3,AHN2,MW 09:40 AM - 11:10 AM,NAC993,Spring 2018 (181)
ARC133,1,RMY,S 08:00 AM - 09:30 AM,OAT901,Spring 2018 (181)
ARC200,1,MUN,W 09:40 AM - 12:50 PM,LIB906,Spring 2018 (181)
ARC213,1,RMY,STMW 01:00 PM - 04:10 PM,LIB901,Spring 2018 (181)
ARC214,1,HUR,STMW 01:00 PM - 04:10 PM,LIB905,Spring 2018 (181)
ARC215,1,SIU,STW 01:00 PM - 04:10 PM,OAT902,Spring 2018 (181)
ARC241,1,SQR,ST 11:20 AM - 12:50 PM,OAT901,Spring 2018 (181)
ARC241,2,SQR,MW 09:40 AM - 11:10 AM,OAT901,Spring 2018 (181)
ARC242,1,SIK3,ST 11:20 AM - 12:50 PM,NAC314,Spring 2018 (181)
ARC251,1,ISH,ST 04:20 PM - 05:50 PM,SAC202,Spring 2018 (181)
ARC251,2,ISH,MW 11:20 AM - 12:50 PM,OAT901,Spring 2018 (181)
ARC261,1,SIU,ST 09:40 AM - 11:10 AM,SAC201,Spring 2018 (181)
ARC262,2,SIU,ST 11:20 AM - 12:50 PM,SAC312,Spring 2018 (181)
ARC263,1,MFN,ST 11:20 AM - 12:50 PM,SAC803,Spring 2018 (181)
ARC263,2,MFN,MW 04:20 PM - 05:50 PM,LIB907,Spring 2018 (181)
ARC264,1,KTM,R 09:40 AM - 11:10 AM,OAT803,Spring 2018 (181)
ARC271,1,SNF,ST 04:20 PM - 05:50 PM,OAT901,Spring 2018 (181)
ARC271,2,ALS,ST 04:20 PM - 05:50 PM,SAC803,Spring 2018 (181)
ARC272,1,MUN,ST 09:40 AM - 11:10 AM,LIB907,Spring 2018 (181)
ARC273,1,ISH,T 09:40 AM - 12:50 PM,LIB909,Spring 2018 (181)
ARC281,1,SBC,R 09:40 AM - 12:50 PM,OAT901,Spring 2018 (181)
ARC282,1,HRK,R 02:10 PM - 04:10 PM,OAT901,Spring 2018 (181)
ARC283,1,FA2,MW 04:20 PM - 05:50 PM,SAC314,Spring 2018 (181)
ARC310,1,SNF,ST 09:40 AM - 12:50 PM,SAC802,Spring 2018 (181)
ARC310,2,SAM1,ST 09:40 AM - 12:50 PM,SAC802,Spring 2018 (181)
ARC316,1,SNF,STMW 01:00 PM - 04:10 PM,LIB903,Spring 2018 (181)
ARC317,1,ahs1,STMW 01:00 PM - 04:10 PM,OAT1002,Spring 2018 (181)
ARC318,1,SQR,STMW 01:00 PM - 04:10 PM,LIB904,Spring 2018 (181)
ARC318,2,SJD,STMW 01:00 PM - 04:10 PM,LIB904,Spring 2018 (181)
ARC324,1,MKU,MW 09:40 AM - 12:50 PM,SAC803,Spring 2018 (181)
ARC324,2,KDI,MW 09:40 AM - 12:50 PM,SAC803,Spring 2018 (181)
ARC324,3,SIU,MW 09:40 AM - 12:50 PM,SAC803,Spring 2018 (181)
ARC334,1,AHS1,W 11:20 AM - 12:50 PM,TBA,Spring 2018 (181)
ARC343,1,MUN,ST 11:20 AM - 12:50 PM,LIB907,Spring 2018 (181)
ARC344,1,HUR,MW 08:00 AM - 09:30 AM,OAT901,Spring 2018 (181)
ARC384,1,FA2,R 09:40 AM - 12:50 PM,LIB907,Spring 2018 (181)
ARC384,2,FA2,R 01:10 PM - 05:00 PM,LIB907,Spring 2018 (181)
ARC410,1,ALS,ST 09:40 AM - 11:10 AM,OAT901,Spring 2018 (181)
ARC418,1,MFN,STMW 01:00 PM - 04:10 PM,OAT803,Spring 2018 (181)
ARC419,1,MUN,STMW 01:00 PM - 04:10 PM,OAT1001,Spring 2018 (181)
ARC437,1,SJD,M 11:20 AM - 12:50 PM,SAC803,Spring 2018 (181)
ARC438,1,ZKs,ST 09:40 AM - 11:10 AM,TBA,Spring 2018 (181)
ARC445,1,SIK3,S 09:40 AM - 11:10 AM,TBA,Spring 2018 (181)
ARC456,1,FAR,ST 11:20 AM - 12:50 PM,SAC304,Spring 2018 (181)
ARC456,2,FAR,MW 11:20 AM - 12:50 PM,LIB907,Spring 2018 (181)
ARC474,1,MFN,ST 04:20 PM - 05:50 PM,LIB907,Spring 2018 (181)
ARC492,1,ZKs,ST 11:20 AM - 12:50 PM,LIB603,Spring 2018 (181)
ARC500,2,HUR,R 11:20 AM - 12:50 PM,TBA,Spring 2018 (181)
ARC510,1,MKU,STMW 01:00 PM - 04:10 PM,OAT903,Spring 2018 (181)
ARC510,2,KDI,STMW 01:10 PM - 04:10 AM,OAT903,Spring 2018 (181)
ARC519,1,SIK3,STMW 01:00 PM - 04:10 PM,SAC802,Spring 2018 (181)
ARC535,1,ISH,W 09:40 AM - 11:10 AM,LIB907,Spring 2018 (181)
ARC596,1,FAR,STMW 01:00 PM - 04:10 PM,OAT1003,Spring 2018 (181)
ARC598,1,SIK3,M 09:40 AM - 11:10 AM,SAC202,Spring 2018 (181)
BBT101,2,MSH3,MW 11:20 AM - 12:50 PM,SAC408,Spring 2018 (181)
BBT101 BIO201,1,MSH3,ST 01:00 PM - 02:30 PM,SAC405,Spring 2018 (181)
BBT103 MIC105,1,SFA2,TBA,TBA,Spring 2018 (181)
BBT109,1,ZAB,TBA,TBA,Spring 2018 (181)
BBT201 CHE201,1,MH1,MW 01:00 PM - 02:30 PM,SAC404,Spring 2018 (181)
BBT202,1,MSH3,RA 08:00 AM - 09:30 AM,SAC405,Spring 2018 (181)
BBT203,1,MNU1,ST 11:20 AM - 12:50 PM,LIB611,Spring 2018 (181)
